City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
334,Lufilufi,WS,-13.8745,-171.5986,86.0,74,75,9.26,broken clouds
335,Viedma,AR,-40.8135,-62.9967,81.57,41,100,20.09,overcast clouds
336,Nouadhibou,MR,20.931,-17.0347,66.2,77,0,16.11,clear sky
337,Teya,RU,60.3778,92.6267,33.51,86,100,9.1,overcast clouds
338,Puerto Escondido,MX,15.85,-97.0667,87.8,70,90,6.91,overcast clouds
339,Lodwar,KE,3.1191,35.5973,87.64,44,7,18.57,clear sky
340,Korla,CN,41.7597,86.1469,54.68,27,100,9.1,overcast clouds
341,Nemuro,JP,43.3236,145.575,33.49,74,100,7.52,overcast clouds
342,Impfondo,CG,1.6381,18.0667,70.57,94,100,4.85,overcast clouds
343,Dole,FR,47.0833,5.5,37.4,60,0,8.05,clear sky
344,Namatanai,PG,-3.6667,152.4333,79.79,83,100,4.94,light rain
345,Alice Springs,AU,-23.7,133.8833,60.01,77,7,5.75,clear sky
346,Longyearbyen,SJ,78.2186,15.6401,10.4,48,40,10.36,scattered clouds
347,Mbalmayo,CM,3.5167,11.5,69.8,100,0,3.62,clear sky
348,Jalu,LY,29.0331,21.5482,65.52,55,92,16.26,overcast clouds
349,Marawi,PH,7.9986,124.2928,77.0,87,100,4.0,overcast clouds
350,Saint-Leu,RE,-21.15,55.2833,77.0,73,0,5.75,clear sky
351,Port Lincoln,AU,-34.7333,135.8667,62.76,82,0,7.87,very heavy rain
352,Xihe,CN,31.6864,113.4659,53.96,96,100,3.62,light rain
353,Yerkoy,TR,39.6381,34.4672,58.86,41,100,6.85,overcast clouds
354,Sebezh,RU,56.2955,28.4654,32.76,77,100,6.08,overcast clouds
355,Roma,US,43.2128,-75.4557,61.0,18,1,11.5,clear sky
356,Meulaboh,ID,4.1363,96.1285,76.98,85,99,2.62,overcast clouds
357,Kelso,US,46.1468,-122.9084,61.0,54,1,5.75,clear sky
358,Hammerfest,NO,70.6634,23.6821,33.8,93,75,8.05,light snow
359,Ouallam,NE,14.3188,2.0866,90.19,6,97,7.4,overcast clouds
360,Vestmanna,FO,62.1564,-7.1664,26.6,86,75,20.71,light rain
361,Nanchang,CN,28.6833,115.8833,57.97,90,100,5.23,light rain
362,Cayenne,GF,4.9333,-52.3333,81.0,89,90,3.44,overcast clouds
363,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.6,61,75,6.91,broken clouds
364,Ogaminana,NG,7.5946,6.2248,83.59,66,80,12.91,broken clouds
365,Geneva,US,41.8875,-88.3054,80.01,38,40,19.57,scattered clouds
366,Vilela,PT,41.2251,-7.6034,57.99,67,58,2.86,broken clouds
367,Kilindoni,TZ,-7.9139,39.6668,81.63,78,94,16.58,light rain
368,Codrington,AU,-38.2667,141.9667,50.81,93,19,6.33,few clouds
369,Gazanjyk,TM,39.2446,55.5154,63.07,47,9,14.43,clear sky
370,Oeiras,BR,-7.0253,-42.1311,83.01,42,100,3.33,overcast clouds
371,Umuarama,BR,-23.7664,-53.325,72.99,72,56,7.56,broken clouds
372,Lethem,GY,3.3803,-59.7968,79.43,75,100,2.1,moderate rain
373,Nexo,DK,55.0607,15.1306,37.4,75,8,12.66,clear sky
374,Andenes,NO,69.3143,16.1194,32.0,86,75,28.77,light snow
375,Dharmanagar,IN,24.3667,92.1667,67.75,68,0,1.03,clear sky
376,Kattivakkam,IN,13.2167,80.3167,80.6,83,5,4.59,clear sky
377,Hami,CN,42.8,93.45,56.34,25,41,4.18,scattered clouds
378,Copiapo,CL,-27.3667,-70.3333,68.0,64,0,14.97,clear sky
379,Waipawa,NZ,-41.4122,175.5153,57.2,88,7,2.3,clear sky
380,Sarh,TD,9.1429,18.3923,87.8,30,0,3.38,clear sky
381,San Jose,US,37.3394,-121.895,66.99,51,20,6.91,few clouds
382,Mahibadhoo,MV,3.7833,72.9667,83.12,62,100,4.21,overcast clouds
383,Alappuzha,IN,9.49,76.3264,81.25,82,22,3.83,few clouds
384,Miandrivazo,MG,-19.5167,45.4667,72.43,78,7,1.61,clear sky
385,Sri Aman,MY,1.2376,111.4621,75.2,94,77,0.6,broken clouds
386,Puerto El Triunfo,SV,13.2833,-88.55,98.6,39,20,3.44,few clouds
387,Turkistan,KZ,43.0,68.0,53.53,56,0,9.95,clear sky
388,Tarakan,ID,3.3,117.6333,77.85,84,83,4.88,broken clouds
389,Souillac,MU,-20.5167,57.5167,77.0,94,40,6.91,light rain
390,Canutama,BR,-6.5339,-64.3831,81.79,86,98,1.88,overcast clouds
391,Palmer,US,42.1584,-72.3287,68.0,26,20,13.8,few clouds
392,Bandar,ID,2.05,99.75,71.89,96,88,2.66,light rain
393,Troitsko-Pechorsk,RU,62.7084,56.1964,32.95,89,90,6.13,overcast clouds
394,Aykhal,RU,66.0,111.5,23.22,96,100,7.11,light snow
395,Linjiang,CN,41.8069,126.9078,36.32,54,48,2.59,scattered clouds
396,Orsha,BY,54.5153,30.4053,34.99,59,100,3.29,light snow
397,Busayra,JO,30.7376,35.6078,70.32,18,72,4.27,broken clouds
398,Xinan,CN,26.72,119.8556,53.8,87,83,3.24,broken clouds
399,Alberton,CA,46.8168,-64.0654,37.4,100,100,14.97,overcast clouds
400,Sisimiut,GL,66.9395,-53.6735,21.9,77,54,1.83,broken clouds
401,Ileza,RU,61.0533,43.9002,36.27,91,100,10.98,overcast clouds
402,Vanino,RU,49.0869,140.2543,33.22,64,38,1.3,scattered clouds
403,Isangel,VU,-19.55,169.2667,78.6,73,67,13.06,broken clouds
404,Port Blair,IN,11.6667,92.75,80.08,77,81,4.07,broken clouds
405,Cartagena Del Chaira,CO,1.3349,-74.8429,76.03,86,98,2.73,overcast clouds
406,Warrnambool,AU,-38.3833,142.4833,46.99,94,7,4.74,clear sky
407,Tautira,PF,-17.7333,-149.15,86.0,54,20,5.75,few clouds
408,Bereda,ES,43.2686,-7.5406,46.0,91,98,13.0,overcast clouds
409,Turbat,PK,26.0023,63.044,79.34,8,0,8.52,clear sky
410,Zyryanka,RU,65.75,150.85,-5.76,91,100,9.26,overcast clouds
411,Verkhnetulomskiy,RU,68.6073,31.7962,30.2,80,0,8.95,clear sky
412,Quzhou,CN,28.9594,118.8686,56.91,82,100,6.58,overcast clouds
413,Egvekinot,RU,66.3167,-179.1667,-1.16,71,0,0.54,clear sky
414,Shaoyang,CN,27.2315,111.4525,54.57,93,100,3.6,overcast clouds
415,Rio Bueno,CL,-40.3167,-72.9667,60.8,88,75,10.36,broken clouds
416,Poum,NC,-20.2333,164.0167,78.12,69,100,19.24,overcast clouds
417,Colares,PT,38.7992,-9.4469,61.0,39,0,10.36,clear sky
418,Kentau,KZ,43.5206,68.5094,49.71,60,0,11.7,clear sky
419,West Bay,KY,19.3667,-81.4167,84.2,61,40,16.11,scattered clouds
420,Mattru,SL,7.6244,-11.8332,78.26,85,42,2.8,moderate rain
421,Ossora,RU,59.2353,163.0719,12.94,92,100,4.29,overcast clouds
422,Kiruna,SE,67.8557,20.2251,30.2,80,90,19.57,overcast clouds
423,Pimentel,PE,-6.8367,-79.9342,80.6,57,0,20.71,clear sky
424,Balod,IN,20.73,81.2047,78.67,21,2,5.19,clear sky
425,Romny,UA,50.751,33.4747,42.51,72,98,9.22,overcast clouds
426,Kabalo,CD,-6.05,26.9167,71.37,92,92,1.54,moderate rain
427,Kysyl-Syr,RU,63.8986,122.7617,-13.94,99,100,4.38,overcast clouds
428,Vilhena,BR,-12.7406,-60.1458,78.8,78,40,3.44,heavy intensity rain
429,Arman,RU,59.7,150.1667,10.9,82,22,6.55,few clouds
430,Kutum,SD,14.2,24.6667,77.22,13,0,11.43,clear sky
431,Toora-Khem,RU,52.4675,96.11,25.32,97,12,1.5,few clouds
432,Farafangana,MG,-22.8167,47.8333,73.96,81,19,6.53,few clouds
433,Nuuk,GL,64.1835,-51.7216,26.6,93,75,13.8,broken clouds
434,Telhara,IN,21.0269,76.8389,88.48,17,1,7.99,clear sky
435,Puerto Baquerizo Moreno,EC,-0.9,-89.6,78.8,89,75,5.75,light rain
436,Tobol,KZ,52.6844,62.5794,33.06,98,100,10.58,overcast clouds
437,Taltal,CL,-25.4,-70.4833,70.36,72,29,7.47,scattered clouds
438,Bilibino,RU,68.0546,166.4372,-9.47,97,82,1.83,broken clouds
439,Akureyri,IS,65.6835,-18.0878,17.6,62,0,6.91,clear sky
440,Belmonte,BR,-15.8631,-38.8828,77.0,73,75,2.3,broken clouds
441,Bubaque,GW,11.2833,-15.8333,76.82,83,0,18.01,clear sky
442,Puerto Leguizamo,CO,-0.1934,-74.7819,81.46,71,94,1.77,overcast clouds
443,Kirkuk,IQ,35.4681,44.3922,63.66,45,0,7.74,clear sky
444,Kankakee,US,41.15,-87.8667,80.6,39,40,11.5,scattered clouds
445,Nyurba,RU,63.2842,118.3319,12.87,95,100,7.7,light snow
446,Urumqi,CN,43.801,87.6005,50.0,50,0,6.71,clear sky
447,Yakima,US,46.4665,-120.6678,63.0,25,1,5.75,clear sky
448,Mitu,CO,1.1983,-70.1733,78.6,92,78,1.57,broken clouds
449,Pekan,MY,3.4836,103.3996,78.8,89,20,3.44,few clouds
450,Chardara,KZ,41.2547,67.9692,56.39,49,2,6.4,clear sky
451,Ketchikan,US,55.3422,-131.6461,37.4,93,75,17.27,light rain
452,Little Current,CA,45.9793,-81.9248,46.4,87,100,11.5,overcast clouds
453,Kavaratti,IN,10.5669,72.642,82.89,76,32,9.17,scattered clouds
454,San Joaquin,US,37.9333,-121.3011,71.01,48,1,6.91,clear sky
455,Mulege,MX,26.8833,-111.9833,88.88,32,5,9.08,clear sky
456,Mayo,US,38.8876,-76.5119,70.0,51,1,9.22,clear sky
457,Xam Nua,LA,20.4197,104.0439,64.36,98,99,1.23,overcast clouds
458,Wilmington,US,34.2257,-77.9447,84.2,18,1,16.11,clear sky
459,Hohhot,CN,40.8106,111.6522,33.8,80,0,2.24,clear sky
460,Olga,RU,43.7444,135.2892,39.0,49,96,9.01,overcast clouds
461,Inuvik,CA,68.3499,-133.7218,-0.4,60,100,5.75,overcast clouds
462,Flers,FR,48.7372,-0.5747,35.6,80,75,8.05,light rain
463,Mount Isa,AU,-20.7333,139.5,75.2,53,10,4.61,clear sky
464,Laytown,IE,53.6819,-6.2392,39.2,75,75,9.22,broken clouds
465,Qaqortoq,GL,60.7167,-46.0333,35.6,87,75,5.75,broken clouds
466,Fare,PF,-16.7,-151.0167,80.26,62,70,10.69,broken clouds
467,Havelock,US,34.8791,-76.9013,82.4,23,1,10.36,clear sky
468,Sao Filipe,CV,14.8961,-24.4956,76.66,61,0,7.4,clear sky
469,Chimore,BO,-16.9833,-65.1333,78.71,94,100,2.39,overcast clouds
470,Mehamn,NO,71.0357,27.8492,33.8,69,75,20.71,broken clouds
471,Innisfail,AU,-17.5333,146.0333,64.99,99,100,3.78,overcast clouds
472,Gbarnga,LR,6.9956,-9.4722,74.44,95,100,2.06,moderate rain
473,Margate,GB,51.3813,1.3862,37.0,58,27,4.0,scattered clouds
474,Krasnovishersk,RU,60.4078,57.082,31.62,96,100,2.89,overcast clouds
475,Ilulissat,GL,69.2167,-51.1,21.2,79,90,6.91,light snow
476,Lovozero,RU,68.005,35.0117,19.78,95,71,7.94,broken clouds
477,Oistins,BB,13.0667,-59.5333,84.2,58,40,16.11,scattered clouds
478,Eyl,SO,7.9803,49.8164,77.36,60,83,11.77,broken clouds
479,Varkkallai,IN,8.7341,76.7067,84.2,70,20,5.28,mist
480,Winkler,CA,49.1817,-97.941,57.2,22,100,1.14,overcast clouds
481,Aswan,EG,24.0934,32.907,81.61,9,0,8.66,clear sky
482,Rio Grande,BR,-32.035,-52.0986,78.8,73,40,11.5,scattered clouds
483,Sedhiou,SN,12.7081,-15.5569,82.08,43,0,8.5,clear sky
484,Moba,CN,33.2288,105.0179,42.42,86,67,5.01,broken clouds
485,Agadir,MA,30.4202,-9.5982,62.6,88,40,9.22,scattered clouds
486,Adrar,MR,20.5022,-10.0711,83.35,14,3,7.4,clear sky
487,Norrkoping,SE,58.5942,16.1826,39.2,45,97,13.8,overcast clouds
488,Krasnorechenskiy,RU,44.6265,135.3532,29.64,83,83,7.83,light snow
489,Ayan,RU,56.45,138.1667,20.23,88,100,18.05,overcast clouds
490,Nakamura,JP,32.9833,132.9333,45.68,92,69,5.26,broken clouds
491,Cairns,AU,-16.9167,145.7667,73.4,94,90,2.3,overcast clouds
492,Ambilobe,MG,-13.2,49.05,74.95,94,100,3.0,light rain
493,Rawson,AR,-43.3002,-65.1023,66.74,86,100,10.25,moderate rain
494,Rassvet,RU,46.8333,40.75,46.42,66,82,10.56,broken clouds
495,Zhob,PK,31.3411,69.4481,58.46,14,0,11.23,clear sky
496,Concarneau,FR,47.875,-3.9225,42.8,61,90,10.36,overcast clouds
497,Port Macquarie,AU,-31.4333,152.9167,66.0,100,75,3.44,broken clouds
498,Kamen-Na-Obi,RU,53.7884,81.3423,26.35,93,34,4.72,scattered clouds
499,Mbuji-Mayi,CD,-6.15,23.6,69.85,94,100,1.74,light rain
500,Rimouski,CA,48.4488,-68.524,39.2,100,90,8.05,light intensity drizzle
501,Riberalta,BO,-10.9833,-66.1,93.2,55,75,6.91,broken clouds
502,Green River,US,41.5286,-109.4662,41.0,80,90,17.27,overcast clouds
503,Suwalki,PL,54.1118,22.9309,29.8,84,13,6.4,few clouds
504,Troitskoye,RU,52.9821,84.6757,34.11,99,100,5.53,light rain
505,Alferrarede,PT,39.4833,-8.1667,55.0,85,100,4.41,overcast clouds
506,Mokhsogollokh,RU,61.4681,128.9203,-24.21,100,72,1.07,broken clouds
507,Pinawa,CA,50.1489,-95.8811,52.38,29,38,7.07,scattered clouds
508,Sangar,RU,63.9242,127.4739,-21.33,100,62,4.05,broken clouds
509,Muros,ES,42.7762,-9.0603,52.0,64,1,20.36,clear sky
510,Nelson Bay,AU,-32.7167,152.15,66.0,100,40,1.14,moderate rain
511,Nabire,ID,-3.3667,135.4833,76.69,92,99,2.95,overcast clouds
512,Urucara,BR,-2.5364,-57.76,82.69,80,91,1.72,overcast clouds
513,Somerset West,ZA,-34.084,18.8211,63.0,88,0,9.22,clear sky
514,Bat Khela,PK,34.6167,71.9714,56.7,79,81,4.47,broken clouds
515,Okhotsk,RU,59.3833,143.3,3.9,85,90,9.19,overcast clouds
516,Wadi Maliz,TN,36.4681,8.5495,60.8,55,20,4.61,few clouds
517,Shunyi,CN,40.125,116.6453,51.01,81,0,4.47,clear sky
518,Chudovo,RU,59.1167,31.6833,32.9,76,9,9.93,clear sky
519,Feijo,BR,-8.1642,-70.3536,80.04,90,99,2.13,overcast clouds
520,Elesbao Veloso,BR,-6.2019,-42.1403,80.47,59,97,1.23,overcast clouds
521,Kurumkan,RU,54.3,110.3,24.53,81,26,3.56,scattered clouds
522,Apricena,IT,41.7839,15.4437,46.4,87,40,31.07,scattered clouds
523,Umm Lajj,SA,25.0213,37.2685,78.67,50,0,2.24,clear sky
524,Burnie,AU,-41.0667,145.9167,53.01,99,71,4.0,broken clouds
525,Flinders,AU,-34.5833,150.8552,64.99,92,44,1.01,scattered clouds
526,Novaya Malykla,RU,54.2,49.95,34.34,98,100,9.22,light rain
527,Makushino,RU,55.2103,67.2442,24.55,95,13,6.44,few clouds
528,Gold Coast,AU,-28.0,153.4333,70.0,94,75,10.36,light rain
529,Byron Bay,AU,-28.65,153.6167,69.8,94,75,9.22,light rain
530,Behbahan,IR,30.5959,50.2417,60.8,33,0,3.44,clear sky
531,Srednekolymsk,RU,67.45,153.6833,-14.28,91,82,7.18,broken clouds
532,Visnes,NO,59.3556,5.2242,36.0,87,75,5.75,broken clouds
533,Martorell,ES,41.474,1.9306,55.99,71,90,6.91,overcast clouds
534,Sao Lourenco Do Sul,BR,-31.3653,-51.9783,78.8,73,40,11.5,scattered clouds
535,Boca Do Acre,BR,-8.7522,-67.3978,87.3,62,99,1.79,overcast clouds
536,Comodoro Rivadavia,AR,-45.8667,-67.5,66.2,68,40,10.36,scattered clouds
537,Irbeyskoye,RU,55.6428,95.4522,35.06,98,100,3.6,overcast clouds
538,Nieuw Amsterdam,SR,5.8833,-55.0833,86.0,62,20,6.91,few clouds
539,Redmond,US,47.674,-122.1215,59.0,51,10,7.0,clear sky
540,Mandapam,IN,9.2833,79.1167,82.49,70,71,16.06,broken clouds
541,Octeville,FR,49.6261,-1.6435,43.0,70,75,11.5,broken clouds
542,Villazon,BO,-22.0866,-65.5942,61.57,30,58,11.81,broken clouds
543,Kroya,ID,-7.6331,109.2461,77.22,88,88,2.73,light rain
544,Kijang,KR,35.2442,129.2139,53.6,43,0,6.91,clear sky
545,Matagami,CA,49.7502,-77.6328,51.8,19,1,9.22,clear sky
546,Lufkin,US,31.3382,-94.7291,82.4,47,90,16.11,overcast clouds
547,Tandil,AR,-37.3217,-59.1332,79.0,60,0,5.01,clear sky
548,Broome,US,42.2506,-75.833,60.8,12,1,11.5,clear sky
549,Chicama,PE,-7.8447,-79.1469,69.8,88,40,9.22,fog
550,Pacific Grove,US,36.6177,-121.9166,57.2,67,1,10.36,clear sky
551,Muisne,EC,0.6,-80.0333,84.2,84,75,4.61,broken clouds
552,Rehoboth,NA,-23.3167,17.0833,70.43,24,3,7.0,clear sky
553,Milas,TR,37.3164,27.7839,64.4,63,75,12.66,broken clouds
554,San Quintin,MX,30.4833,-115.95,66.15,62,87,19.06,overcast clouds
555,Ust-Kuyga,RU,70.0167,135.6,-21.96,99,95,4.0,overcast clouds
556,Punahana,IN,27.8667,77.2,90.0,30,97,6.26,overcast clouds
557,Beloha,MG,-25.1667,45.05,70.57,77,52,8.03,broken clouds
558,Masuda,JP,34.6667,131.85,44.6,65,20,5.75,few clouds
559,Tahoua,NE,14.8888,5.2692,91.4,17,100,4.61,overcast clouds
560,Maua,BR,-23.6678,-46.4614,70.0,87,100,1.99,moderate rain
561,Nishihara,JP,26.1842,127.7558,66.2,72,40,8.05,scattered clouds
562,Tiznit,MA,29.5833,-9.5,57.94,79,100,6.26,overcast clouds
563,Oda,JP,35.1833,132.5,46.18,77,20,6.29,few clouds
564,Taguatinga,BR,-12.3857,-46.5711,84.18,46,35,2.3,scattered clouds
565,Honiara,SB,-9.4333,159.95,77.31,94,100,7.27,overcast clouds
566,Vihari,PK,30.0333,72.35,64.36,66,26,4.83,scattered clouds
567,Baykit,RU,61.67,96.37,36.59,98,100,4.56,overcast clouds
568,Magadan,RU,59.5667,150.8,12.63,94,77,4.99,broken clouds
569,Brokopondo,SR,4.75,-55.1667,78.76,87,84,6.35,broken clouds
570,Ilebo,CD,-4.3167,20.5833,70.9,98,78,0.81,broken clouds
571,Villa Maria,AR,-32.4075,-63.2402,81.0,62,8,3.0,clear sky
572,Drabiv,UA,49.963,32.1529,43.38,73,100,10.96,overcast clouds
573,Hovd,MN,48.0056,91.6419,37.81,32,51,6.89,broken clouds
574,Peniche,PT,39.3558,-9.3811,57.99,87,96,1.99,overcast clouds
575,Kamenka,RU,51.3223,42.7678,37.0,81,66,6.78,broken clouds
576,Buala,SB,-8.145,159.5921,78.28,87,100,8.88,moderate rain
577,Palmeiras De Goias,BR,-16.805,-49.9258,72.97,86,99,4.76,overcast clouds
578,Sidi Ali,DZ,36.0998,0.4206,60.8,44,100,1.52,overcast clouds
579,Berdigestyakh,RU,62.0989,126.6992,-23.12,100,73,3.31,broken clouds
580,Abeche,TD,13.8292,20.8324,85.69,11,1,9.62,clear sky
581,Sarnia,CA,42.9787,-82.4041,73.4,43,75,13.8,broken clouds
582,Moose Factory,CA,51.2585,-80.6094,41.0,81,90,5.75,overcast clouds
583,Marzuq,YE,14.4,46.4667,68.63,42,8,4.12,clear sky
584,Eureka,US,40.8021,-124.1637,60.01,70,0,8.01,clear sky
585,Tibati,CM,6.4667,12.6333,80.11,31,91,3.29,overcast clouds
586,Bulgan,MN,48.8125,103.5347,35.85,50,33,0.49,scattered clouds
587,Ambon,ID,-3.6954,128.1814,80.71,80,71,4.38,broken clouds
588,Khandyga,RU,62.6667,135.6,-26.16,100,74,1.52,broken clouds
589,Taber,CA,49.8167,-112.1518,59.0,23,0,6.91,clear sky
590,Khuzhir,RU,53.1939,107.3397,25.84,87,40,3.47,scattered clouds
591,Norfolk,US,42.1668,-71.2495,64.4,32,1,5.75,clear sky
592,San Carlos De Bariloche,AR,-41.1456,-71.3082,57.2,62,75,18.41,broken clouds
593,Kaihua,CN,23.3687,104.28,55.06,96,73,2.21,broken clouds
594,Murgab,TM,37.4966,61.9714,57.2,62,90,4.61,overcast clouds
595,Sinnai,IT,39.3042,9.2036,55.0,76,20,8.05,few clouds
596,Seoul,KR,37.5683,126.9778,46.4,81,1,1.14,mist
597,Treinta Y Tres,UY,-33.2333,-54.3833,72.91,74,50,6.73,scattered clouds
598,Hrodna,BY,53.6884,23.8258,30.56,77,10,6.42,clear sky
599,Mangalam,IN,9.7667,78.6667,79.52,74,66,1.05,broken clouds
600,Myitkyina,MM,25.3833,97.4,65.44,93,72,1.83,broken clouds
601,Sept-Iles,CA,50.2001,-66.3821,50.0,76,100,4.61,overcast clouds
602,Elko,US,41.0002,-115.5012,55.99,16,1,10.36,clear sky
603,Kingaroy,AU,-26.5333,151.8333,64.4,100,90,11.5,overcast clouds
604,Bouar,CF,5.934,15.596,73.4,46,32,2.55,scattered clouds
605,Launceston,AU,-41.45,147.1667,48.2,100,75,3.44,fog
606,Ornskoldsvik,SE,63.2909,18.7153,35.6,93,75,6.91,broken clouds
607,Ajaccio,FR,42.0,8.9167,50.0,66,90,5.75,overcast clouds
608,Binzhou,CN,37.3667,118.0167,51.6,46,97,2.42,overcast clouds
609,Ejido,VE,8.5514,-71.2375,72.28,88,100,2.19,overcast clouds
610,Batemans Bay,AU,-35.7167,150.1833,64.0,97,54,3.0,broken clouds
611,Dawei,MM,14.0833,98.2,74.48,90,46,3.0,scattered clouds
612,Dunmore Town,BS,25.5,-76.65,69.58,57,18,9.69,few clouds
613,Paita,PE,-5.0892,-81.1144,82.4,61,0,6.91,clear sky
614,Cao Bang,VN,22.6667,106.25,69.42,98,99,5.35,overcast clouds
615,Abha,SA,18.2164,42.5053,68.0,48,12,3.44,few clouds
616,Amahai,ID,-3.3333,128.9167,77.88,80,92,3.69,overcast clouds
617,Didi Lilo,GE,41.7361,44.9647,50.0,71,0,11.5,clear sky
618,Leh,IN,34.1667,77.5833,35.96,65,100,4.68,moderate rain
619,Abnub,EG,27.2696,31.1511,73.4,31,0,9.22,clear sky
620,Salobrena,ES,36.7428,-3.5872,61.0,57,100,1.01,overcast clouds
621,Mareeba,AU,-17.0,145.4333,73.0,94,99,3.0,overcast clouds
622,Ulladulla,AU,-35.35,150.4667,63.0,100,40,4.0,fog
623,Tubarao,BR,-28.4667,-49.0069,71.37,80,13,4.63,few clouds
624,Bonthe,SL,7.5264,-12.505,80.31,82,23,3.62,light rain
625,Antalaha,MG,-14.9003,50.2788,76.68,88,100,3.69,light rain
626,Ardmore,US,34.1743,-97.1436,78.01,57,75,21.85,broken clouds
627,Ullapool,GB,57.8987,-5.1604,34.0,72,100,7.0,light snow
628,Pestera,RO,44.1833,28.1333,46.4,100,75,5.75,light rain
629,Mezen,RU,65.8522,44.24,38.03,85,100,15.43,overcast clouds
630,Susangerd,IR,31.5608,48.1831,75.2,35,0,4.61,clear sky
631,Nokaneng,BW,-19.6667,22.2667,75.22,37,45,4.59,scattered clouds
632,Christchurch,NZ,-43.5333,172.6333,55.99,94,75,4.61,broken clouds
633,Teguldet,RU,57.3064,88.1667,32.9,89,100,9.15,overcast clouds
634,Krasnoselkup,RU,65.7,82.4667,32.45,98,100,10.27,light snow
635,Megion,RU,61.0296,76.1136,32.0,100,90,11.18,light snow
636,Cimarron Hills,US,38.8586,-104.6989,64.99,26,40,18.41,scattered clouds
637,Bumba,CD,2.1833,22.4667,71.62,96,100,2.82,overcast clouds
638,Ginda,IN,30.6945,78.4932,54.59,58,100,8.86,overcast clouds
639,Fairbanks,US,64.8378,-147.7164,10.99,72,20,1.79,few clouds
640,Kontagora,NG,10.3999,5.4695,87.57,19,3,3.22,clear sky
641,Tigil,RU,57.8,158.6667,14.54,89,84,6.46,broken clouds
642,Artigas,UY,-30.4,-56.4667,76.57,72,20,4.99,few clouds
643,Guntakal,IN,15.1667,77.3833,81.0,44,13,5.97,few clouds
644,Ishigaki,JP,24.3448,124.1572,69.17,66,0,22.3,clear sky
645,Thiruvananthapuram,IN,8.4833,76.9167,84.2,70,20,3.6,mist
646,Deer Lake,CA,49.1667,-57.4316,41.0,87,90,20.71,overcast clouds
647,Abu Samrah,SY,35.3029,37.1841,67.93,23,15,10.38,few clouds
648,Necochea,AR,-38.5473,-58.7368,81.0,58,9,15.01,clear sky
649,Yerbogachen,RU,61.2767,108.0108,33.4,93,100,5.64,overcast clouds
650,Dumas,US,35.8656,-101.9732,84.0,7,1,21.85,clear sky
651,Jiangyou,CN,31.7667,104.7167,56.34,85,100,1.57,overcast clouds
652,Bakchar,RU,57.0186,82.0711,32.14,89,100,11.41,overcast clouds
653,Tierralta,CO,8.1736,-76.0592,83.93,73,100,9.89,overcast clouds
654,Kuching,MY,1.55,110.3333,77.0,94,20,2.3,few clouds
655,Ayr,GB,55.4627,-4.6339,35.6,60,0,10.36,clear sky
656,Abbeville,FR,50.1,1.8333,33.01,82,99,4.16,overcast clouds
657,Ekibastuz,KZ,51.6667,75.3667,32.67,82,77,7.18,broken clouds
658,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,21.2,79,8,8.95,clear sky
659,Lasa,IT,46.6166,10.7002,42.8,58,0,4.61,clear sky
660,Gore,NZ,-46.1028,168.9436,55.0,84,100,7.0,overcast clouds
661,Simga,IN,21.6333,81.7,83.39,14,0,5.26,clear sky
662,Palana,RU,59.1167,159.9667,16.32,91,100,5.86,overcast clouds
663,Coihaique,CL,-45.5752,-72.0662,59.0,67,75,8.05,light rain
664,Reitz,ZA,-27.8014,28.4273,57.27,90,100,1.79,light rain
665,Sandy Bay,AU,-42.913,147.3532,53.6,87,20,5.75,few clouds
666,Olinda,BR,-8.0089,-34.8553,80.6,65,20,11.5,few clouds
667,Avera,US,33.194,-82.5271,82.4,22,1,12.66,clear sky
668,Brae,GB,60.3964,-1.353,35.6,80,75,21.85,broken clouds
669,Zhezkazgan,KZ,47.8043,67.7144,45.48,82,72,6.26,broken clouds
670,Ekhabi,RU,53.5102,142.9671,27.07,94,100,17.96,overcast clouds
671,Muroto,JP,33.2833,134.15,56.75,75,42,5.5,scattered clouds
